end,start,tweet_count,query
2023-01-31T00:00:00.000Z,2023-01-30T00:00:00.000Z,7,chatgpt shortage
2023-02-01T00:00:00.000Z,2023-01-31T00:00:00.000Z,5,chatgpt shortage
2023-02-02T00:00:00.000Z,2023-02-01T00:00:00.000Z,2,chatgpt shortage
2023-02-03T00:00:00.000Z,2023-02-02T00:00:00.000Z,7,chatgpt shortage
2023-02-04T00:00:00.000Z,2023-02-03T00:00:00.000Z,3,chatgpt shortage
2023-02-05T00:00:00.000Z,2023-02-04T00:00:00.000Z,2,chatgpt shortage
2023-02-06T00:00:00.000Z,2023-02-05T00:00:00.000Z,0,chatgpt shortage
2023-02-07T00:00:00.000Z,2023-02-06T00:00:00.000Z,3,chatgpt shortage
2023-02-08T00:00:00.000Z,2023-02-07T00:00:00.000Z,4,chatgpt shortage
2023-02-09T00:00:00.000Z,2023-02-08T00:00:00.000Z,4,chatgpt shortage
2023-02-10T00:00:00.000Z,2023-02-09T00:00:00.000Z,8,chatgpt shortage
2023-02-11T00:00:00.000Z,2023-02-10T00:00:00.000Z,3,chatgpt shortage
2023-02-12T00:00:00.000Z,2023-02-11T00:00:00.000Z,5,chatgpt shortage
2023-02-13T00:00:00.000Z,2023-02-12T00:00:00.000Z,1,chatgpt shortage
2023-02-14T00:00:00.000Z,2023-02-13T00:00:00.000Z,31,chatgpt shortage
2023-02-15T00:00:00.000Z,2023-02-14T00:00:00.000Z,62,chatgpt shortage
2023-02-16T00:00:00.000Z,2023-02-15T00:00:00.000Z,4,chatgpt shortage
2023-02-17T00:00:00.000Z,2023-02-16T00:00:00.000Z,4,chatgpt shortage
2023-02-18T00:00:00.000Z,2023-02-17T00:00:00.000Z,3,chatgpt shortage
2023-02-19T00:00:00.000Z,2023-02-18T00:00:00.000Z,4,chatgpt shortage
2023-02-20T00:00:00.000Z,2023-02-19T00:00:00.000Z,9,chatgpt shortage
2023-02-21T00:00:00.000Z,2023-02-20T00:00:00.000Z,9,chatgpt shortage
2023-02-22T00:00:00.000Z,2023-02-21T00:00:00.000Z,4,chatgpt shortage
2023-02-23T00:00:00.000Z,2023-02-22T00:00:00.000Z,7,chatgpt shortage
2023-02-24T00:00:00.000Z,2023-02-23T00:00:00.000Z,2,chatgpt shortage
2022-12-25T00:00:00.000Z,2022-12-24T00:00:00.000Z,1,chatgpt shortage
2022-12-26T00:00:00.000Z,2022-12-25T00:00:00.000Z,1,chatgpt shortage
2022-12-27T00:00:00.000Z,2022-12-26T00:00:00.000Z,0,chatgpt shortage
2022-12-28T00:00:00.000Z,2022-12-27T00:00:00.000Z,6,chatgpt shortage
2022-12-29T00:00:00.000Z,2022-12-28T00:00:00.000Z,1,chatgpt shortage
2022-12-30T00:00:00.000Z,2022-12-29T00:00:00.000Z,0,chatgpt shortage
2022-12-31T00:00:00.000Z,2022-12-30T00:00:00.000Z,8,chatgpt shortage
2023-01-01T00:00:00.000Z,2022-12-31T00:00:00.000Z,0,chatgpt shortage
2023-01-02T00:00:00.000Z,2023-01-01T00:00:00.000Z,0,chatgpt shortage
2023-01-03T00:00:00.000Z,2023-01-02T00:00:00.000Z,0,chatgpt shortage
2023-01-04T00:00:00.000Z,2023-01-03T00:00:00.000Z,3,chatgpt shortage
2023-01-05T00:00:00.000Z,2023-01-04T00:00:00.000Z,0,chatgpt shortage
2023-01-06T00:00:00.000Z,2023-01-05T00:00:00.000Z,3,chatgpt shortage
2023-01-07T00:00:00.000Z,2023-01-06T00:00:00.000Z,0,chatgpt shortage
2023-01-08T00:00:00.000Z,2023-01-07T00:00:00.000Z,0,chatgpt shortage
2023-01-09T00:00:00.000Z,2023-01-08T00:00:00.000Z,0,chatgpt shortage
2023-01-10T00:00:00.000Z,2023-01-09T00:00:00.000Z,2,chatgpt shortage
2023-01-11T00:00:00.000Z,2023-01-10T00:00:00.000Z,2,chatgpt shortage
2023-01-12T00:00:00.000Z,2023-01-11T00:00:00.000Z,2,chatgpt shortage
2023-01-13T00:00:00.000Z,2023-01-12T00:00:00.000Z,0,chatgpt shortage
2023-01-14T00:00:00.000Z,2023-01-13T00:00:00.000Z,1,chatgpt shortage
2023-01-15T00:00:00.000Z,2023-01-14T00:00:00.000Z,0,chatgpt shortage
2023-01-16T00:00:00.000Z,2023-01-15T00:00:00.000Z,0,chatgpt shortage
2023-01-17T00:00:00.000Z,2023-01-16T00:00:00.000Z,1,chatgpt shortage
2023-01-18T00:00:00.000Z,2023-01-17T00:00:00.000Z,1,chatgpt shortage
2023-01-19T00:00:00.000Z,2023-01-18T00:00:00.000Z,2,chatgpt shortage
2023-01-20T00:00:00.000Z,2023-01-19T00:00:00.000Z,3,chatgpt shortage
2023-01-21T00:00:00.000Z,2023-01-20T00:00:00.000Z,0,chatgpt shortage
2023-01-22T00:00:00.000Z,2023-01-21T00:00:00.000Z,12,chatgpt shortage
2023-01-23T00:00:00.000Z,2023-01-22T00:00:00.000Z,25,chatgpt shortage
2023-01-24T00:00:00.000Z,2023-01-23T00:00:00.000Z,1,chatgpt shortage
2022-12-01T00:00:00.000Z,2022-11-30T00:00:00.000Z,0,chatgpt shortage
2022-12-02T00:00:00.000Z,2022-12-01T00:00:00.000Z,0,chatgpt shortage
2022-12-03T00:00:00.000Z,2022-12-02T00:00:00.000Z,1,chatgpt shortage
2022-12-04T00:00:00.000Z,2022-12-03T00:00:00.000Z,0,chatgpt shortage
2022-12-05T00:00:00.000Z,2022-12-04T00:00:00.000Z,0,chatgpt shortage
2022-12-06T00:00:00.000Z,2022-12-05T00:00:00.000Z,0,chatgpt shortage
2022-12-07T00:00:00.000Z,2022-12-06T00:00:00.000Z,2,chatgpt shortage
2022-12-08T00:00:00.000Z,2022-12-07T00:00:00.000Z,0,chatgpt shortage
2022-12-09T00:00:00.000Z,2022-12-08T00:00:00.000Z,1,chatgpt shortage
2022-12-10T00:00:00.000Z,2022-12-09T00:00:00.000Z,28,chatgpt shortage
2022-12-11T00:00:00.000Z,2022-12-10T00:00:00.000Z,24,chatgpt shortage
2022-12-12T00:00:00.000Z,2022-12-11T00:00:00.000Z,3,chatgpt shortage
2022-12-13T00:00:00.000Z,2022-12-12T00:00:00.000Z,13,chatgpt shortage
2022-12-14T00:00:00.000Z,2022-12-13T00:00:00.000Z,5,chatgpt shortage
2022-12-15T00:00:00.000Z,2022-12-14T00:00:00.000Z,2,chatgpt shortage
2022-12-16T00:00:00.000Z,2022-12-15T00:00:00.000Z,1,chatgpt shortage
2022-12-17T00:00:00.000Z,2022-12-16T00:00:00.000Z,1,chatgpt shortage
2022-12-18T00:00:00.000Z,2022-12-17T00:00:00.000Z,1,chatgpt shortage
2022-12-19T00:00:00.000Z,2022-12-18T00:00:00.000Z,9,chatgpt shortage
2022-12-20T00:00:00.000Z,2022-12-19T00:00:00.000Z,1,chatgpt shortage
2022-12-21T00:00:00.000Z,2022-12-20T00:00:00.000Z,0,chatgpt shortage
2022-12-22T00:00:00.000Z,2022-12-21T00:00:00.000Z,0,chatgpt shortage
2022-12-23T00:00:00.000Z,2022-12-22T00:00:00.000Z,0,chatgpt shortage
2022-12-24T00:00:00.000Z,2022-12-23T00:00:00.000Z,1,chatgpt shortage
2023-01-25T00:00:00.000Z,2023-01-24T00:00:00.000Z,50,chatgpt collaboration
2023-01-26T00:00:00.000Z,2023-01-25T00:00:00.000Z,29,chatgpt collaboration
2023-01-27T00:00:00.000Z,2023-01-26T00:00:00.000Z,69,chatgpt collaboration
2023-01-28T00:00:00.000Z,2023-01-27T00:00:00.000Z,20,chatgpt collaboration
2023-01-29T00:00:00.000Z,2023-01-28T00:00:00.000Z,18,chatgpt collaboration
2023-01-30T00:00:00.000Z,2023-01-29T00:00:00.000Z,8,chatgpt collaboration
2023-01-31T00:00:00.000Z,2023-01-30T00:00:00.000Z,16,chatgpt collaboration
2023-02-01T00:00:00.000Z,2023-01-31T00:00:00.000Z,13,chatgpt collaboration
2023-02-02T00:00:00.000Z,2023-02-01T00:00:00.000Z,14,chatgpt collaboration
2023-02-03T00:00:00.000Z,2023-02-02T00:00:00.000Z,33,chatgpt collaboration
2023-02-04T00:00:00.000Z,2023-02-03T00:00:00.000Z,35,chatgpt collaboration
2023-02-05T00:00:00.000Z,2023-02-04T00:00:00.000Z,24,chatgpt collaboration
2023-02-06T00:00:00.000Z,2023-02-05T00:00:00.000Z,10,chatgpt collaboration
2023-02-07T00:00:00.000Z,2023-02-06T00:00:00.000Z,21,chatgpt collaboration
2023-02-08T00:00:00.000Z,2023-02-07T00:00:00.000Z,27,chatgpt collaboration
2023-02-09T00:00:00.000Z,2023-02-08T00:00:00.000Z,35,chatgpt collaboration
2023-02-10T00:00:00.000Z,2023-02-09T00:00:00.000Z,23,chatgpt collaboration
2023-02-11T00:00:00.000Z,2023-02-10T00:00:00.000Z,30,chatgpt collaboration
2023-02-12T00:00:00.000Z,2023-02-11T00:00:00.000Z,10,chatgpt collaboration
2023-02-13T00:00:00.000Z,2023-02-12T00:00:00.000Z,19,chatgpt collaboration
2023-02-14T00:00:00.000Z,2023-02-13T00:00:00.000Z,12,chatgpt collaboration
2023-02-15T00:00:00.000Z,2023-02-14T00:00:00.000Z,25,chatgpt collaboration
2023-02-16T00:00:00.000Z,2023-02-15T00:00:00.000Z,20,chatgpt collaboration
2023-02-17T00:00:00.000Z,2023-02-16T00:00:00.000Z,37,chatgpt collaboration
2023-02-18T00:00:00.000Z,2023-02-17T00:00:00.000Z,32,chatgpt collaboration
2023-02-19T00:00:00.000Z,2023-02-18T00:00:00.000Z,164,chatgpt collaboration
2023-02-20T00:00:00.000Z,2023-02-19T00:00:00.000Z,58,chatgpt collaboration
2023-02-21T00:00:00.000Z,2023-02-20T00:00:00.000Z,38,chatgpt collaboration
2023-02-22T00:00:00.000Z,2023-02-21T00:00:00.000Z,23,chatgpt collaboration
2023-02-23T00:00:00.000Z,2023-02-22T00:00:00.000Z,58,chatgpt collaboration
2023-02-24T00:00:00.000Z,2023-02-23T00:00:00.000Z,46,chatgpt collaboration
2022-12-25T00:00:00.000Z,2022-12-24T00:00:00.000Z,8,chatgpt collaboration
2022-12-26T00:00:00.000Z,2022-12-25T00:00:00.000Z,2,chatgpt collaboration
2022-12-27T00:00:00.000Z,2022-12-26T00:00:00.000Z,6,chatgpt collaboration
2022-12-28T00:00:00.000Z,2022-12-27T00:00:00.000Z,7,chatgpt collaboration
2022-12-29T00:00:00.000Z,2022-12-28T00:00:00.000Z,5,chatgpt collaboration
2022-12-30T00:00:00.000Z,2022-12-29T00:00:00.000Z,17,chatgpt collaboration
2022-12-31T00:00:00.000Z,2022-12-30T00:00:00.000Z,13,chatgpt collaboration
2023-01-01T00:00:00.000Z,2022-12-31T00:00:00.000Z,12,chatgpt collaboration
2023-01-02T00:00:00.000Z,2023-01-01T00:00:00.000Z,8,chatgpt collaboration
2023-01-03T00:00:00.000Z,2023-01-02T00:00:00.000Z,4,chatgpt collaboration
2023-01-04T00:00:00.000Z,2023-01-03T00:00:00.000Z,5,chatgpt collaboration
2023-01-05T00:00:00.000Z,2023-01-04T00:00:00.000Z,9,chatgpt collaboration
2023-01-06T00:00:00.000Z,2023-01-05T00:00:00.000Z,29,chatgpt collaboration
2023-01-07T00:00:00.000Z,2023-01-06T00:00:00.000Z,33,chatgpt collaboration
2023-01-08T00:00:00.000Z,2023-01-07T00:00:00.000Z,37,chatgpt collaboration
2023-01-09T00:00:00.000Z,2023-01-08T00:00:00.000Z,6,chatgpt collaboration
2023-01-10T00:00:00.000Z,2023-01-09T00:00:00.000Z,18,chatgpt collaboration
2023-01-11T00:00:00.000Z,2023-01-10T00:00:00.000Z,19,chatgpt collaboration
2023-01-12T00:00:00.000Z,2023-01-11T00:00:00.000Z,26,chatgpt collaboration
2023-01-13T00:00:00.000Z,2023-01-12T00:00:00.000Z,18,chatgpt collaboration
2023-01-14T00:00:00.000Z,2023-01-13T00:00:00.000Z,26,chatgpt collaboration
2023-01-15T00:00:00.000Z,2023-01-14T00:00:00.000Z,36,chatgpt collaboration
2023-01-16T00:00:00.000Z,2023-01-15T00:00:00.000Z,13,chatgpt collaboration
2023-01-17T00:00:00.000Z,2023-01-16T00:00:00.000Z,14,chatgpt collaboration
2023-01-18T00:00:00.000Z,2023-01-17T00:00:00.000Z,20,chatgpt collaboration
2023-01-19T00:00:00.000Z,2023-01-18T00:00:00.000Z,24,chatgpt collaboration
2023-01-20T00:00:00.000Z,2023-01-19T00:00:00.000Z,13,chatgpt collaboration
2023-01-21T00:00:00.000Z,2023-01-20T00:00:00.000Z,14,chatgpt collaboration
2023-01-22T00:00:00.000Z,2023-01-21T00:00:00.000Z,9,chatgpt collaboration
2023-01-23T00:00:00.000Z,2023-01-22T00:00:00.000Z,11,chatgpt collaboration
2023-01-24T00:00:00.000Z,2023-01-23T00:00:00.000Z,28,chatgpt collaboration
2022-12-01T00:00:00.000Z,2022-11-30T00:00:00.000Z,2,chatgpt collaboration
2022-12-02T00:00:00.000Z,2022-12-01T00:00:00.000Z,26,chatgpt collaboration
2022-12-03T00:00:00.000Z,2022-12-02T00:00:00.000Z,52,chatgpt collaboration
2022-12-04T00:00:00.000Z,2022-12-03T00:00:00.000Z,50,chatgpt collaboration
2022-12-05T00:00:00.000Z,2022-12-04T00:00:00.000Z,22,chatgpt collaboration
2022-12-06T00:00:00.000Z,2022-12-05T00:00:00.000Z,22,chatgpt collaboration
2022-12-07T00:00:00.000Z,2022-12-06T00:00:00.000Z,31,chatgpt collaboration
2022-12-08T00:00:00.000Z,2022-12-07T00:00:00.000Z,33,chatgpt collaboration
2022-12-09T00:00:00.000Z,2022-12-08T00:00:00.000Z,20,chatgpt collaboration
2022-12-10T00:00:00.000Z,2022-12-09T00:00:00.000Z,35,chatgpt collaboration
2022-12-11T00:00:00.000Z,2022-12-10T00:00:00.000Z,25,chatgpt collaboration
2022-12-12T00:00:00.000Z,2022-12-11T00:00:00.000Z,35,chatgpt collaboration
2022-12-13T00:00:00.000Z,2022-12-12T00:00:00.000Z,12,chatgpt collaboration
2022-12-14T00:00:00.000Z,2022-12-13T00:00:00.000Z,8,chatgpt collaboration
2022-12-15T00:00:00.000Z,2022-12-14T00:00:00.000Z,11,chatgpt collaboration
2022-12-16T00:00:00.000Z,2022-12-15T00:00:00.000Z,15,chatgpt collaboration
2022-12-17T00:00:00.000Z,2022-12-16T00:00:00.000Z,21,chatgpt collaboration
2022-12-18T00:00:00.000Z,2022-12-17T00:00:00.000Z,6,chatgpt collaboration
2022-12-19T00:00:00.000Z,2022-12-18T00:00:00.000Z,8,chatgpt collaboration
2022-12-20T00:00:00.000Z,2022-12-19T00:00:00.000Z,352,chatgpt collaboration
2022-12-21T00:00:00.000Z,2022-12-20T00:00:00.000Z,161,chatgpt collaboration
2022-12-22T00:00:00.000Z,2022-12-21T00:00:00.000Z,44,chatgpt collaboration
2022-12-23T00:00:00.000Z,2022-12-22T00:00:00.000Z,14,chatgpt collaboration
2022-12-24T00:00:00.000Z,2022-12-23T00:00:00.000Z,21,chatgpt collaboration
2023-01-25T00:00:00.000Z,2023-01-24T00:00:00.000Z,0,chatgpt collaborations
2023-01-26T00:00:00.000Z,2023-01-25T00:00:00.000Z,0,chatgpt collaborations
2023-01-27T00:00:00.000Z,2023-01-26T00:00:00.000Z,1,chatgpt collaborations
2023-01-28T00:00:00.000Z,2023-01-27T00:00:00.000Z,0,chatgpt collaborations
2023-01-29T00:00:00.000Z,2023-01-28T00:00:00.000Z,0,chatgpt collaborations
2023-01-30T00:00:00.000Z,2023-01-29T00:00:00.000Z,0,chatgpt collaborations
2023-01-31T00:00:00.000Z,2023-01-30T00:00:00.000Z,0,chatgpt collaborations
2023-02-01T00:00:00.000Z,2023-01-31T00:00:00.000Z,1,chatgpt collaborations
2023-02-02T00:00:00.000Z,2023-02-01T00:00:00.000Z,0,chatgpt collaborations
2023-02-03T00:00:00.000Z,2023-02-02T00:00:00.000Z,2,chatgpt collaborations
2023-02-04T00:00:00.000Z,2023-02-03T00:00:00.000Z,1,chatgpt collaborations
2023-02-05T00:00:00.000Z,2023-02-04T00:00:00.000Z,0,chatgpt collaborations
2023-02-06T00:00:00.000Z,2023-02-05T00:00:00.000Z,0,chatgpt collaborations
2023-02-07T00:00:00.000Z,2023-02-06T00:00:00.000Z,0,chatgpt collaborations
2023-02-08T00:00:00.000Z,2023-02-07T00:00:00.000Z,0,chatgpt collaborations
2023-02-09T00:00:00.000Z,2023-02-08T00:00:00.000Z,1,chatgpt collaborations
2023-02-10T00:00:00.000Z,2023-02-09T00:00:00.000Z,1,chatgpt collaborations
2023-02-11T00:00:00.000Z,2023-02-10T00:00:00.000Z,0,chatgpt collaborations
2023-02-12T00:00:00.000Z,2023-02-11T00:00:00.000Z,0,chatgpt collaborations
2023-02-13T00:00:00.000Z,2023-02-12T00:00:00.000Z,1,chatgpt collaborations
2023-02-14T00:00:00.000Z,2023-02-13T00:00:00.000Z,0,chatgpt collaborations
2023-02-15T00:00:00.000Z,2023-02-14T00:00:00.000Z,1,chatgpt collaborations
2023-02-16T00:00:00.000Z,2023-02-15T00:00:00.000Z,0,chatgpt collaborations
2023-02-17T00:00:00.000Z,2023-02-16T00:00:00.000Z,0,chatgpt collaborations
2023-02-18T00:00:00.000Z,2023-02-17T00:00:00.000Z,4,chatgpt collaborations
2023-02-19T00:00:00.000Z,2023-02-18T00:00:00.000Z,0,chatgpt collaborations
2023-02-20T00:00:00.000Z,2023-02-19T00:00:00.000Z,1,chatgpt collaborations
2023-02-21T00:00:00.000Z,2023-02-20T00:00:00.000Z,2,chatgpt collaborations
2023-02-22T00:00:00.000Z,2023-02-21T00:00:00.000Z,0,chatgpt collaborations
2023-02-23T00:00:00.000Z,2023-02-22T00:00:00.000Z,6,chatgpt collaborations
2023-02-24T00:00:00.000Z,2023-02-23T00:00:00.000Z,7,chatgpt collaborations
2022-12-25T00:00:00.000Z,2022-12-24T00:00:00.000Z,0,chatgpt collaborations
2022-12-26T00:00:00.000Z,2022-12-25T00:00:00.000Z,0,chatgpt collaborations
2022-12-27T00:00:00.000Z,2022-12-26T00:00:00.000Z,1,chatgpt collaborations
2022-12-28T00:00:00.000Z,2022-12-27T00:00:00.000Z,0,chatgpt collaborations
2022-12-29T00:00:00.000Z,2022-12-28T00:00:00.000Z,0,chatgpt collaborations
2022-12-30T00:00:00.000Z,2022-12-29T00:00:00.000Z,1,chatgpt collaborations
2022-12-31T00:00:00.000Z,2022-12-30T00:00:00.000Z,0,chatgpt collaborations
2023-01-01T00:00:00.000Z,2022-12-31T00:00:00.000Z,0,chatgpt collaborations
2023-01-02T00:00:00.000Z,2023-01-01T00:00:00.000Z,0,chatgpt collaborations
2023-01-03T00:00:00.000Z,2023-01-02T00:00:00.000Z,0,chatgpt collaborations
2023-01-04T00:00:00.000Z,2023-01-03T00:00:00.000Z,0,chatgpt collaborations
2023-01-05T00:00:00.000Z,2023-01-04T00:00:00.000Z,0,chatgpt collaborations
2023-01-06T00:00:00.000Z,2023-01-05T00:00:00.000Z,1,chatgpt collaborations
2023-01-07T00:00:00.000Z,2023-01-06T00:00:00.000Z,0,chatgpt collaborations
2023-01-08T00:00:00.000Z,2023-01-07T00:00:00.000Z,0,chatgpt collaborations
2023-01-09T00:00:00.000Z,2023-01-08T00:00:00.000Z,1,chatgpt collaborations
2023-01-10T00:00:00.000Z,2023-01-09T00:00:00.000Z,3,chatgpt collaborations
2023-01-11T00:00:00.000Z,2023-01-10T00:00:00.000Z,1,chatgpt collaborations
2023-01-12T00:00:00.000Z,2023-01-11T00:00:00.000Z,0,chatgpt collaborations
2023-01-13T00:00:00.000Z,2023-01-12T00:00:00.000Z,0,chatgpt collaborations
2023-01-14T00:00:00.000Z,2023-01-13T00:00:00.000Z,2,chatgpt collaborations
2023-01-15T00:00:00.000Z,2023-01-14T00:00:00.000Z,2,chatgpt collaborations
2023-01-16T00:00:00.000Z,2023-01-15T00:00:00.000Z,0,chatgpt collaborations
2023-01-17T00:00:00.000Z,2023-01-16T00:00:00.000Z,1,chatgpt collaborations
2023-01-18T00:00:00.000Z,2023-01-17T00:00:00.000Z,1,chatgpt collaborations
2023-01-19T00:00:00.000Z,2023-01-18T00:00:00.000Z,1,chatgpt collaborations
2023-01-20T00:00:00.000Z,2023-01-19T00:00:00.000Z,2,chatgpt collaborations
2023-01-21T00:00:00.000Z,2023-01-20T00:00:00.000Z,0,chatgpt collaborations
2023-01-22T00:00:00.000Z,2023-01-21T00:00:00.000Z,0,chatgpt collaborations
2023-01-23T00:00:00.000Z,2023-01-22T00:00:00.000Z,0,chatgpt collaborations
2023-01-24T00:00:00.000Z,2023-01-23T00:00:00.000Z,1,chatgpt collaborations
2022-12-01T00:00:00.000Z,2022-11-30T00:00:00.000Z,0,chatgpt collaborations
2022-12-02T00:00:00.000Z,2022-12-01T00:00:00.000Z,0,chatgpt collaborations
2022-12-03T00:00:00.000Z,2022-12-02T00:00:00.000Z,1,chatgpt collaborations
2022-12-04T00:00:00.000Z,2022-12-03T00:00:00.000Z,0,chatgpt collaborations
2022-12-05T00:00:00.000Z,2022-12-04T00:00:00.000Z,1,chatgpt collaborations
2022-12-06T00:00:00.000Z,2022-12-05T00:00:00.000Z,1,chatgpt collaborations
2022-12-07T00:00:00.000Z,2022-12-06T00:00:00.000Z,1,chatgpt collaborations
2022-12-08T00:00:00.000Z,2022-12-07T00:00:00.000Z,3,chatgpt collaborations
2022-12-09T00:00:00.000Z,2022-12-08T00:00:00.000Z,7,chatgpt collaborations
2022-12-10T00:00:00.000Z,2022-12-09T00:00:00.000Z,0,chatgpt collaborations
2022-12-11T00:00:00.000Z,2022-12-10T00:00:00.000Z,0,chatgpt collaborations
2022-12-12T00:00:00.000Z,2022-12-11T00:00:00.000Z,0,chatgpt collaborations
2022-12-13T00:00:00.000Z,2022-12-12T00:00:00.000Z,2,chatgpt collaborations
2022-12-14T00:00:00.000Z,2022-12-13T00:00:00.000Z,1,chatgpt collaborations
2022-12-15T00:00:00.000Z,2022-12-14T00:00:00.000Z,0,chatgpt collaborations
2022-12-16T00:00:00.000Z,2022-12-15T00:00:00.000Z,0,chatgpt collaborations
2022-12-17T00:00:00.000Z,2022-12-16T00:00:00.000Z,0,chatgpt collaborations
2022-12-18T00:00:00.000Z,2022-12-17T00:00:00.000Z,1,chatgpt collaborations
2022-12-19T00:00:00.000Z,2022-12-18T00:00:00.000Z,0,chatgpt collaborations
2022-12-20T00:00:00.000Z,2022-12-19T00:00:00.000Z,0,chatgpt collaborations
2022-12-21T00:00:00.000Z,2022-12-20T00:00:00.000Z,0,chatgpt collaborations
2022-12-22T00:00:00.000Z,2022-12-21T00:00:00.000Z,0,chatgpt collaborations
2022-12-23T00:00:00.000Z,2022-12-22T00:00:00.000Z,0,chatgpt collaborations
2022-12-24T00:00:00.000Z,2022-12-23T00:00:00.000Z,0,chatgpt collaborations
2023-01-25T00:00:00.000Z,2023-01-24T00:00:00.000Z,9,chatgpt collaborate
2023-01-26T00:00:00.000Z,2023-01-25T00:00:00.000Z,2,chatgpt collaborate
2023-01-27T00:00:00.000Z,2023-01-26T00:00:00.000Z,13,chatgpt collaborate
2023-01-28T00:00:00.000Z,2023-01-27T00:00:00.000Z,14,chatgpt collaborate
2023-01-29T00:00:00.000Z,2023-01-28T00:00:00.000Z,1,chatgpt collaborate
2023-01-30T00:00:00.000Z,2023-01-29T00:00:00.000Z,4,chatgpt collaborate
2023-01-31T00:00:00.000Z,2023-01-30T00:00:00.000Z,2,chatgpt collaborate
2023-02-01T00:00:00.000Z,2023-01-31T00:00:00.000Z,5,chatgpt collaborate
2023-02-02T00:00:00.000Z,2023-02-01T00:00:00.000Z,8,chatgpt collaborate
2023-02-03T00:00:00.000Z,2023-02-02T00:00:00.000Z,14,chatgpt collaborate
2023-02-04T00:00:00.000Z,2023-02-03T00:00:00.000Z,8,chatgpt collaborate
2023-02-05T00:00:00.000Z,2023-02-04T00:00:00.000Z,1,chatgpt collaborate
2023-02-06T00:00:00.000Z,2023-02-05T00:00:00.000Z,6,chatgpt collaborate
2023-02-07T00:00:00.000Z,2023-02-06T00:00:00.000Z,9,chatgpt collaborate
2023-02-08T00:00:00.000Z,2023-02-07T00:00:00.000Z,8,chatgpt collaborate
2023-02-09T00:00:00.000Z,2023-02-08T00:00:00.000Z,10,chatgpt collaborate
2023-02-10T00:00:00.000Z,2023-02-09T00:00:00.000Z,14,chatgpt collaborate
2023-02-11T00:00:00.000Z,2023-02-10T00:00:00.000Z,6,chatgpt collaborate
2023-02-12T00:00:00.000Z,2023-02-11T00:00:00.000Z,5,chatgpt collaborate
2023-02-13T00:00:00.000Z,2023-02-12T00:00:00.000Z,4,chatgpt collaborate
2023-02-14T00:00:00.000Z,2023-02-13T00:00:00.000Z,5,chatgpt collaborate
2023-02-15T00:00:00.000Z,2023-02-14T00:00:00.000Z,8,chatgpt collaborate
2023-02-16T00:00:00.000Z,2023-02-15T00:00:00.000Z,15,chatgpt collaborate
2023-02-17T00:00:00.000Z,2023-02-16T00:00:00.000Z,142,chatgpt collaborate
2023-02-18T00:00:00.000Z,2023-02-17T00:00:00.000Z,11,chatgpt collaborate
2023-02-19T00:00:00.000Z,2023-02-18T00:00:00.000Z,15,chatgpt collaborate
2023-02-20T00:00:00.000Z,2023-02-19T00:00:00.000Z,10,chatgpt collaborate
2023-02-21T00:00:00.000Z,2023-02-20T00:00:00.000Z,8,chatgpt collaborate
2023-02-22T00:00:00.000Z,2023-02-21T00:00:00.000Z,8,chatgpt collaborate
2023-02-23T00:00:00.000Z,2023-02-22T00:00:00.000Z,10,chatgpt collaborate
2023-02-24T00:00:00.000Z,2023-02-23T00:00:00.000Z,8,chatgpt collaborate
2022-12-25T00:00:00.000Z,2022-12-24T00:00:00.000Z,6,chatgpt collaborate
2022-12-26T00:00:00.000Z,2022-12-25T00:00:00.000Z,7,chatgpt collaborate
2022-12-27T00:00:00.000Z,2022-12-26T00:00:00.000Z,3,chatgpt collaborate
2022-12-28T00:00:00.000Z,2022-12-27T00:00:00.000Z,2,chatgpt collaborate
2022-12-29T00:00:00.000Z,2022-12-28T00:00:00.000Z,5,chatgpt collaborate
2022-12-30T00:00:00.000Z,2022-12-29T00:00:00.000Z,5,chatgpt collaborate
2022-12-31T00:00:00.000Z,2022-12-30T00:00:00.000Z,1,chatgpt collaborate
2023-01-01T00:00:00.000Z,2022-12-31T00:00:00.000Z,0,chatgpt collaborate
2023-01-02T00:00:00.000Z,2023-01-01T00:00:00.000Z,3,chatgpt collaborate
2023-01-03T00:00:00.000Z,2023-01-02T00:00:00.000Z,6,chatgpt collaborate
2023-01-04T00:00:00.000Z,2023-01-03T00:00:00.000Z,2,chatgpt collaborate
2023-01-05T00:00:00.000Z,2023-01-04T00:00:00.000Z,4,chatgpt collaborate
2023-01-06T00:00:00.000Z,2023-01-05T00:00:00.000Z,8,chatgpt collaborate
2023-01-07T00:00:00.000Z,2023-01-06T00:00:00.000Z,3,chatgpt collaborate
2023-01-08T00:00:00.000Z,2023-01-07T00:00:00.000Z,7,chatgpt collaborate
2023-01-09T00:00:00.000Z,2023-01-08T00:00:00.000Z,4,chatgpt collaborate
2023-01-10T00:00:00.000Z,2023-01-09T00:00:00.000Z,6,chatgpt collaborate
2023-01-11T00:00:00.000Z,2023-01-10T00:00:00.000Z,4,chatgpt collaborate
2023-01-12T00:00:00.000Z,2023-01-11T00:00:00.000Z,1,chatgpt collaborate
2023-01-13T00:00:00.000Z,2023-01-12T00:00:00.000Z,4,chatgpt collaborate
2023-01-14T00:00:00.000Z,2023-01-13T00:00:00.000Z,14,chatgpt collaborate
2023-01-15T00:00:00.000Z,2023-01-14T00:00:00.000Z,3,chatgpt collaborate
